test,params,impl,cycles,end,end_fpss,fpss_avg_fpu_latency,fpss_avg_load_latency,fpss_fpu_fmadd_issues,fpss_fpu_issues,fpss_fpu_latency,fpss_fpu_occupancy,fpss_fpu_rel_occupancy,fpss_issues,fpss_load_latency,fpss_loads,fpss_occupancy,fpss_section_latency,fpss_stores,fseq_fpu_yield,fseq_yield,section,snitch_avg_load_latency,snitch_fseq_offloads,snitch_fseq_rel_offloads,snitch_issues,snitch_load_latency,snitch_loads,snitch_occupancy,snitch_stores,start,tend,total_ipc,tstart
matmul,4x8x8xf64,baseline,1280,2057,2054,2.9883268482490273,1.3333333333333333,224,257,768,0.20078125,0.44540727902946275,577,384,288,0.45078125,0,32,1.0,1.0,1,0.0,577,0.988013698630137,7,0,0,0.00546875,0,778,0.0,0.45625000000000004,0.0
matmul,4x8x8xf64,linalg_xdsl,451,1236,1233,2.6614906832298137,0.0,256,322,857,0.7139689578713969,0.9938271604938271,324,0,0,0.7184035476718403,0,0,3.0,3.0,1,0.0,108,0.5901639344262295,75,0,0,0.1662971175166297,0,786,0.0,0.88470066518847,0.0
matmul,4x8x12xf64,baseline,1918,2705,2702,2.9922077922077923,1.3461538461538463,336,385,1152,0.20072992700729927,0.4534746760895171,849,560,416,0.4426485922836288,0,48,1.0,1.0,1,0.0,849,0.8009433962264151,211,0,0,0.11001042752867571,0,788,0.0,0.5526590198123045,0.0
matmul,4x8x12xf64,linalg_xdsl,624,1409,1406,2.6659751037344397,0.0,384,482,1285,0.7724358974358975,0.9958677685950413,484,0,0,0.7756410256410257,0,0,3.0250000000000004,3.025,1,0.0,160,0.6477732793522267,87,0,0,0.13942307692307693,0,786,0.0,0.9150641025641026,0.0
matmul,4x8x16xf64,baseline,2526,3317,3314,2.9941520467836256,1.3529411764705883,448,513,1536,0.20308788598574823,0.4576271186440678,1121,736,544,0.443784639746635,0,64,1.0,1.0,1,0.0,1121,0.8030085959885387,275,0,0,0.10886777513855898,0,792,0.0,0.552652414885194,0.0
matmul,4x8x16xf64,linalg_xdsl,791,1586,1583,2.6651090342679127,0.0,512,642,1711,0.8116308470290771,0.9968944099378882,644,0,0,0.8141592920353983,0,0,3.0377358490566033,3.0377358490566038,1,0.0,212,0.6816720257234726,99,0,0,0.12515802781289506,0,796,0.0,0.9393173198482934,0.0
matmul,4x8x20xf64,baseline,3134,3934,3931,2.995319812792512,1.3571428571428572,560,641,1920,0.20453095086151882,0.4601579325197416,1393,912,672,0.4444798978940651,0,80,1.0,1.0,1,0.0,1393,0.8042725173210161,339,0,0,0.10816847479259732,0,801,0.0,0.5526483726866624,0.0
matmul,4x8x20xf64,linalg_xdsl,957,1757,1754,2.665835411471322,0.0,640,802,2138,0.8380355276907001,0.9975124378109452,804,0,0,0.8401253918495298,0,0,3.045454545454546,3.0454545454545454,1,0.0,264,0.704,111,0,0,0.11598746081504702,0,801,0.0,0.9561128526645768,0.0
matmul,4x8x24xf64,baseline,3742,4546,4543,2.996098829648895,1.36,672,769,2304,0.2055050774986638,0.46186186186186184,1665,1088,800,0.4449492250133618,0,96,1.0,1.0,1,0.0,1665,0.8051257253384912,403,0,0,0.10769641902725816,0,805,0.0,0.55264564404062,0.0
matmul,4x8x24xf64,linalg_xdsl,1123,1928,1925,2.6704781704781704,0.0,768,962,2569,0.8566340160284951,0.9979253112033195,964,0,0,0.8584149599287623,0,0,3.050632911392405,3.050632911392405,1,0.0,316,0.7198177676537585,123,0,0,0.10952804986642921,0,806,0.0,0.9679430097951914,0.0
matmul,4x8x28xf64,baseline,4354,5174,5171,2.9966555183946486,1.3620689655172413,784,897,2688,0.20601745521359668,0.46308724832214765,1937,1264,928,0.4448782728525494,0,112,1.0,1.0,1,0.0,1937,0.8057404326123128,467,0,0,0.10725769407441434,0,821,0.0,0.5521359669269638,0.0
matmul,4x8x28xf64,linalg_xdsl,1292,2100,2097,2.671122994652406,0.0,896,1122,2997,0.868421052631579,0.998220640569395,1124,0,0,0.8699690402476781,0,0,3.0543478260869565,3.0543478260869565,1,0.0,368,0.731610337972167,135,0,0,0.1044891640866873,0,809,0.0,0.9744582043343654,0.0
matmul,4x8x32xf64,baseline,4953,5784,5781,2.9970731707317073,1.3636363636363635,896,1025,3072,0.20694528568544315,0.4640108646446356,2209,1440,1056,0.44599232788209164,0,128,1.0,1.0,1,0.0,2209,0.8062043795620438,531,0,0,0.10720775287704422,0,832,0.0,0.5532000807591358,0.0
matmul,4x8x32xf64,linalg_xdsl,1483,2307,2304,2.6684867394695786,0.0,1024,1282,3421,0.8644639244774106,0.9984423676012462,1284,0,0,0.8658125421443021,0,0,3.057142857142857,3.057142857142857,1,0.0,420,0.7407407407407407,147,0,0,0.09912339851652056,0,825,0.0,0.9649359406608227,0.0
matmul,4x8x36xf64,baseline,5561,6397,6394,2.997398091934085,1.364864864864865,1008,1153,3456,0.20733680992627226,0.46473196291817814,2481,1616,1184,0.446142780075526,0,144,1.0,1.0,1,0.0,2481,0.8065669700910273,595,0,0,0.10699514475813703,0,837,0.0,0.553137924833663,0.0
matmul,4x8x36xf64,linalg_xdsl,1627,2462,2459,2.671983356449376,0.0,1152,1442,3853,0.8862937922556853,0.9986149584487535,1444,0,0,0.8875230485556238,0,0,3.059322033898305,3.059322033898305,1,0.0,472,0.7468354430379747,160,0,0,0.09834050399508297,0,836,0.0,0.9858635525507068,0.0
matmul,4x8x40xf64,baseline,6169,7015,7012,2.997658079625293,1.3658536585365855,1120,1281,3840,0.207651159020911,0.46531057028695966,2753,1792,1312,0.4462635759442373,0,160,1.0,1.0,1,0.0,2753,0.8068581477139508,659,0,0,0.1068244448046685,0,847,0.0,0.5530880207489058,0.0
matmul,4x8x40xf64,linalg_xdsl,1799,2641,2638,2.6722846441947565,0.0,1280,1602,4281,0.8904947192884936,0.9987531172069826,1604,0,0,0.8916064480266815,0,0,3.061068702290076,3.0610687022900764,1,0.0,524,0.7517934002869441,173,0,0,0.09616453585325181,0,843,0.0,0.9877709838799333,0.0
matmul,4x8x44xf64,baseline,6777,7628,7625,2.9978708303761534,1.3666666666666667,1232,1409,4224,0.20790910432344695,0.46578512396694216,3025,1968,1440,0.4463626973587133,0,176,1.0,1.0,1,0.0,3025,0.8070971184631803,723,0,0,0.10668437361664453,0,852,0.0,0.5530470709753579,0.0
matmul,4x8x44xf64,linalg_xdsl,1988,2840,2837,2.6725312145289446,0.0,1408,1762,4709,0.886317907444668,0.9988662131519275,1764,0,0,0.8873239436619719,0,0,3.0625,3.0625,1,0.0,576,0.7568988173455979,185,0,0,0.09305835010060362,0,853,0.0,0.9803822937625755,0.0
matmul,4x8x48xf64,baseline,7385,8246,8243,2.9980481457384514,1.3673469387755102,1344,1537,4608,0.208124576844956,0.4661813770094025,3297,2144,1568,0.44644549763033176,0,192,1.0,1.0,1,0.0,3297,0.8072967678746327,787,0,0,0.10656736628300609,0,862,0.0,0.5530128639133378,0.0
matmul,4x8x48xf64,linalg_xdsl,2147,3004,3001,2.6696149843912593,0.0,1536,1922,5131,0.8952026082906381,0.998960498960499,1924,0,0,0.896134140661388,0,0,3.0636942675159236,3.0636942675159236,1,0.0,628,0.7612121212121212,197,0,0,0.09175593851886353,0,858,0.0,0.9878900791802515,0.0
matmul,4x8x52xf64,baseline,7988,8853,8850,2.998198198198198,1.3679245283018868,1456,1665,4992,0.2084376564847271,0.4665172317175679,3569,2320,1696,0.4467951927891838,0,208,1.0,1.0,1,0.0,3569,0.7301554828150573,1319,0,0,0.16512268402603905,0,866,0.0,0.6119178768152228,0.0
matmul,4x8x52xf64,linalg_xdsl,2310,3172,3169,2.6695485110470702,0.0,1664,2082,5558,0.9012987012987013,0.9990403071017274,2084,0,0,0.9021645021645022,0,0,3.064705882352941,3.0647058823529414,1,0.0,680,0.7649043869516311,209,0,0,0.09047619047619047,0,863,0.0,0.9926406926406927,0.0
matmul,4x8x56xf64,baseline,8596,9466,9463,2.9983268265476855,1.368421052631579,1568,1793,5376,0.20858538855281528,0.46680551939599063,3841,2496,1824,0.44683573755234995,0,224,1.0,1.0,1,0.0,3841,0.7302281368821293,1419,0,0,0.1650767798976268,0,871,0.0,0.6119125174499768,0.0
matmul,4x8x56xf64,linalg_xdsl,2471,3338,3335,2.6730597680642285,0.0,1792,2242,5993,0.9073249696479159,0.9991087344028521,2244,0,0,0.9081343585592877,0,0,3.0655737704918034,3.0655737704918034,1,0.0,732,0.7681007345225603,221,0,0,0.08943747470659652,0,868,0.0,0.9975718332658843,0.0
matmul,4x8x60xf64,baseline,9204,10077,10074,2.9984383133784487,1.3688524590163935,1680,1921,5760,0.2087136027813994,0.4670556771213226,4113,2672,1952,0.446870925684485,0,240,1.0,1.0,1,0.0,4113,0.7302911931818182,1519,0,0,0.16503694046066927,0,874,0.0,0.6119078661451542,0.0
matmul,4x8x60xf64,linalg_xdsl,2641,3510,3507,2.6731890091590342,0.0,1920,2402,6421,0.909503975766755,0.9991680532445923,2404,0,0,0.9102612646724726,0,0,3.066326530612245,3.066326530612245,1,0.0,784,0.7708947885939036,233,0,0,0.08822415751609239,0,870,0.0,0.998485422188565,0.0
matmul,4x8x64xf64,baseline,9823,10703,10700,2.998535871156662,1.3692307692307693,1792,2049,6144,0.20859207981268452,0.4672748004561003,4385,2848,2080,0.446401303064237,0,256,1.0,1.0,1,0.0,4385,0.807699392153251,1044,0,0,0.10628117682988904,0,881,0.0,0.552682479894126,0.0
matmul,4x8x64xf64,linalg_xdsl,2838,3717,3714,2.6701795472287277,0.0,2048,2562,6841,0.9027484143763214,0.999219968798752,2564,0,0,0.9034531360112755,0,0,3.0669856459330145,3.0669856459330145,1,0.0,836,0.7733580018501388,245,0,0,0.08632840028188865,0,880,0.0,0.9897815362931641,0.0
matmul,4x12x4xf64,baseline,1089,1869,1866,2.9844559585492227,1.2173913043478262,176,193,576,0.17722681359044995,0.36622390891840606,527,336,276,0.4839302112029385,0,58,1.0,1.0,1,0.0,527,0.947841726618705,29,0,0,0.02662993572084481,0,781,0.0,0.5105601469237833,0.0
matmul,4x12x4xf64,linalg_xdsl,342,1118,1115,2.747787610619469,0.0,192,226,621,0.6608187134502924,0.9912280701754386,228,0,0,0.6666666666666666,0,0,4.071428571428571,4.071428571428571,1,0.0,56,0.5185185185185185,52,0,0,0.15204678362573099,0,777,0.0,0.8187134502923976,0.0
matmul,4x12x8xf64,baseline,1880,2668,2665,2.9922077922077923,1.4444444444444444,352,385,1152,0.2047872340425532,0.4534746760895171,849,624,432,0.45159574468085106,0,32,1.0,1.0,1,0.0,849,0.8187078109932497,188,0,0,0.1,0,789,0.0,0.551595744680851,0.0
matmul,4x12x8xf64,linalg_xdsl,581,1369,1366,2.7533333333333334,0.0,384,450,1239,0.774526678141136,0.995575221238938,452,0,0,0.7779690189328744,0,0,4.185185185185185,4.185185185185185,1,0.0,108,0.5901639344262295,75,0,0,0.12908777969018934,0,789,0.0,0.9070567986230638,0.0
matmul,4x12x12xf64,baseline,2761,3557,3554,2.9948006932409013,1.4615384615384615,528,577,1728,0.208982252806954,0.46196957566052843,1249,912,624,0.45237232886635276,0,48,1.0,1.0,1,0.0,1249,0.8326666666666667,251,0,0,0.09090909090909091,0,797,0.0,0.5432814197754436,0.0
matmul,4x12x12xf64,linalg_xdsl,823,1616,1613,2.7611275964391693,0.0,576,674,1861,0.818955042527339,0.9970414201183432,676,0,0,0.8213851761846902,0,0,4.2250000000000005,4.225,1,0.0,160,0.6477732793522267,87,0,0,0.10571081409477522,0,794,0.0,0.9270959902794654,0.0
matmul,4x12x16xf64,baseline,3640,4448,4445,2.996098829648895,1.4705882352941178,704,769,2304,0.21126373626373626,0.46634323832625835,1649,1200,816,0.453021978021978,0,64,1.0,1.0,1,0.0,1649,0.8391857506361323,316,0,0,0.08681318681318681,0,809,0.0,0.5398351648351648,0.0
